#Parameters = {C_OD=21; C_ext=900; R=7.6; penetration=55}
#"Z / mm"	"e_Z (Z)"
#------------------
-110.40000000000	-483775.87500000
-110.30000000000	-489067.90625000
-110.20000000000	-494410.81250000
-110.10000000000	-499803.84375000
-110.00000000000	-505247.28125000
-109.90000000000	-510770.84375000
-109.80000000000	-516355.00000000
-109.70000000000	-522000.18750000
-109.60000000000	-527705.56250000
-109.50000000000	-533471.50000000
-109.40000000000	-539298.06250000
-109.30000000000	-545185.25000000
-109.20000000000	-551133.43750000
-109.10000000000	-557141.93750000
-109.00000000000	-563210.81250000
-108.90000000000	-569340.37500000
-108.80000000000	-575530.56250000
-108.70000000000	-581781.87500000
-108.60000000000	-588093.25000000
-108.50000000000	-594465.25000000
-108.40000000000	-600897.81250000
-108.30000000000	-607391.00000000
-108.20000000000	-613945.31250000
-108.10000000000	-620559.68750000
-108.00000000000	-627234.68750000
-107.90000000000	-633952.00000000
-107.80000000000	-640746.68750000
-107.70000000000	-647619.00000000
-107.60000000000	-654568.12500000
-107.50000000000	-661594.43750000
-107.40000000000	-668698.00000000
-107.30000000000	-675878.75000000
-107.20000000000	-683137.37500000
-107.10000000000	-690472.56250000
-107.00000000000	-697885.06250000
-106.90000000000	-705374.81250000
-106.80000000000	-712941.75000000
-106.70000000000	-720586.50000000
-106.60000000000	-728308.00000000
-106.50000000000	-736106.62500000
-106.40000000000	-743982.50000000
-106.30000000000	-751935.68750000
-106.20000000000	-759966.68750000
-106.10000000000	-768074.25000000
-106.00000000000	-776259.12500000
-105.90000000000	-784412.00000000
-105.80000000000	-792634.75000000
-105.70000000000	-800928.00000000
-105.60000000000	-809290.37500000
-105.50000000000	-817722.56250000
-105.40000000000	-826224.56250000
-105.30000000000	-834796.37500000
-105.20000000000	-843438.75000000
-105.10000000000	-852150.12500000
-105.00000000000	-860931.43750000
-104.90000000000	-869782.50000000
-104.80000000000	-878703.43750000
-104.70000000000	-887694.81250000
-104.60000000000	-896755.37500000
-104.50000000000	-905885.75000000
-104.40000000000	-915085.87500000
-104.30000000000	-924355.87500000
-104.20000000000	-933696.37500000
-104.10000000000	-943106.00000000
-104.00000000000	-952585.50000000
-103.90000000000	-962646.62500000
-103.80000000000	-972764.50000000
-103.70000000000	-982939.93750000
-103.60000000000	-993171.37500000
-103.50000000000	-1003459.6250000
-103.40000000000	-1013804.6875000
-103.30000000000	-1024206.5625000
-103.20000000000	-1034666.0000000
-103.10000000000	-1045181.4375000
-103.00000000000	-1055753.6250000
-102.90000000000	-1066382.6250000
-102.80000000000	-1077068.3750000
-102.70000000000	-1087811.8750000
-102.60000000000	-1098611.2500000
-102.50000000000	-1109467.3750000
-102.40000000000	-1120380.3750000
-102.30000000000	-1131350.0000000
-102.20000000000	-1142377.3750000
-102.10000000000	-1153460.8750000
-102.00000000000	-1164601.0000000
-101.90000000000	-1176408.1250000
-101.80000000000	-1188289.5000000
-101.70000000000	-1200246.6250000
-101.60000000000	-1212277.1250000
-101.50000000000	-1224382.3750000
-101.40000000000	-1236561.8750000
-101.30000000000	-1248815.7500000
-101.20000000000	-1261145.2500000
-101.10000000000	-1273548.2500000
-101.00000000000	-1286025.7500000
-100.90000000000	-1298577.7500000
-100.80000000000	-1311204.1250000
-100.70000000000	-1323906.2500000
-100.60000000000	-1336681.6250000
-100.50000000000	-1349531.6250000
-100.40000000000	-1362456.0000000
-100.30000000000	-1375454.8750000
-100.20000000000	-1388529.2500000
-100.10000000000	-1401677.2500000
-100.00000000000	-1414899.6250000
-99.900000000000	-1428325.2500000
-99.800000000000	-1441839.5000000
-99.700000000000	-1455444.0000000
-99.600000000000	-1469136.0000000
-99.500000000000	-1482917.2500000
-99.400000000000	-1496787.1250000
-99.300000000000	-1510746.0000000
-99.200000000000	-1524794.8750000
-99.100000000000	-1538931.6250000
-99.000000000000	-1553157.0000000
-98.900000000000	-1567471.3750000
-98.800000000000	-1581874.7500000
-98.700000000000	-1596368.0000000
-98.600000000000	-1610949.1250000
-98.500000000000	-1625619.0000000
-98.400000000000	-1640377.8750000
-98.300000000000	-1655225.7500000
-98.200000000000	-1670163.3750000
-98.100000000000	-1685189.1250000
-98.000000000000	-1700303.3750000
-97.900000000000	-1715499.0000000
-97.800000000000	-1730779.5000000
-97.700000000000	-1746146.5000000
-97.600000000000	-1761597.8750000
-97.500000000000	-1777134.0000000
-97.400000000000	-1792755.5000000
-97.300000000000	-1808462.1250000
-97.200000000000	-1824255.2500000
-97.100000000000	-1840132.3750000
-97.000000000000	-1856094.6250000
-96.900000000000	-1872142.1250000
-96.800000000000	-1888274.7500000
-96.700000000000	-1904494.0000000
-96.600000000000	-1920797.1250000
-96.500000000000	-1937185.5000000
-96.400000000000	-1953659.1250000
-96.300000000000	-1970217.7500000
-96.200000000000	-1986862.8750000
-96.100000000000	-2003592.1250000
-96.000000000000	-2020406.3750000
-95.900000000000	-2037438.7500000
-95.800000000000	-2054519.5000000
-95.700000000000	-2071650.2500000
-95.600000000000	-2088828.3750000
-95.500000000000	-2106055.0000000
-95.400000000000	-2123330.7500000
-95.300000000000	-2140655.0000000
-95.200000000000	-2158029.2500000
-95.100000000000	-2175450.7500000
-95.000000000000	-2192920.7500000
-94.900000000000	-2210439.5000000
-94.800000000000	-2228007.0000000
-94.700000000000	-2245624.7500000
-94.600000000000	-2263289.2500000
-94.500000000000	-2281002.5000000
-94.400000000000	-2298764.7500000
-94.300000000000	-2316575.5000000
-94.200000000000	-2334436.5000000
-94.100000000000	-2352344.7500000
-94.000000000000	-2370301.2500000
-93.900000000000	-2388521.7500000
-93.800000000000	-2406783.5000000
-93.700000000000	-2425087.2500000
-93.600000000000	-2443430.7500000
-93.500000000000	-2461814.7500000
-93.400000000000	-2480240.0000000
-93.300000000000	-2498706.0000000
-93.200000000000	-2517214.7500000
-93.100000000000	-2535762.2500000
-93.000000000000	-2554351.0000000
-92.900000000000	-2572980.5000000
-92.800000000000	-2591651.0000000
-92.700000000000	-2610364.0000000
-92.600000000000	-2629116.5000000
-92.500000000000	-2647909.5000000
-92.400000000000	-2666744.0000000
-92.300000000000	-2685619.0000000
-92.200000000000	-2704536.5000000
-92.100000000000	-2723493.0000000
-92.000000000000	-2742491.0000000
-91.900000000000	-2761559.2500000
-91.800000000000	-2780636.2500000
-91.700000000000	-2799723.5000000
-91.600000000000	-2818818.2500000
-91.500000000000	-2837921.5000000
-91.400000000000	-2857033.7500000
-91.300000000000	-2876154.7500000
-91.200000000000	-2895286.0000000
-91.100000000000	-2914424.2500000
-91.000000000000	-2933571.7500000
-90.900000000000	-2952728.0000000
-90.800000000000	-2971892.7500000
-90.700000000000	-2991068.0000000
-90.600000000000	-3010250.2500000
-90.500000000000	-3029441.5000000
-90.400000000000	-3048641.2500000
-90.300000000000	-3067850.2500000
-90.200000000000	-3087069.2500000
-90.100000000000	-3106295.5000000
-90.000000000000	-3125530.7500000
-89.900000000000	-3144790.2500000
-89.800000000000	-3164032.0000000
-89.700000000000	-3183257.5000000
-89.600000000000	-3202463.2500000
-89.500000000000	-3221651.5000000
-89.400000000000	-3240822.0000000
-89.300000000000	-3259974.5000000
-89.200000000000	-3279110.7500000
-89.100000000000	-3298227.5000000
-89.000000000000	-3317326.7500000
-88.900000000000	-3336408.0000000
-88.800000000000	-3355472.0000000
-88.700000000000	-3374518.7500000
-88.600000000000	-3393546.5000000
-88.500000000000	-3412556.5000000
-88.400000000000	-3431549.0000000
-88.300000000000	-3450523.2500000
-88.200000000000	-3469481.5000000
-88.100000000000	-3488420.2500000
-88.000000000000	-3507341.0000000
-87.900000000000	-3526232.5000000
-87.800000000000	-3545072.0000000
-87.700000000000	-3563861.0000000
-87.600000000000	-3582597.0000000
-87.500000000000	-3601282.0000000
-87.400000000000	-3619914.5000000
-87.300000000000	-3638495.7500000
-87.200000000000	-3657026.5000000
-87.100000000000	-3675504.2500000
-87.000000000000	-3693930.5000000
-86.900000000000	-3712305.0000000
-86.800000000000	-3730627.7500000
-86.700000000000	-3748900.2500000
-86.600000000000	-3767119.5000000
-86.500000000000	-3785287.5000000
-86.400000000000	-3803403.5000000
-86.300000000000	-3821468.0000000
-86.200000000000	-3839482.0000000
-86.100000000000	-3857443.0000000
-86.000000000000	-3875352.2500000
-85.900000000000	-3893330.2500000
-85.800000000000	-3911233.5000000
-85.700000000000	-3929064.5000000
-85.600000000000	-3946819.0000000
-85.500000000000	-3964499.5000000
-85.400000000000	-3982105.2500000
-85.300000000000	-3999636.7500000
-85.200000000000	-4017095.2500000
-85.100000000000	-4034478.2500000
-85.000000000000	-4051786.5000000
-84.900000000000	-4069020.5000000
-84.800000000000	-4086180.5000000
-84.700000000000	-4103266.5000000
-84.600000000000	-4120277.5000000
-84.500000000000	-4137214.0000000
-84.400000000000	-4154075.5000000
-84.300000000000	-4170863.7500000
-84.200000000000	-4187578.5000000
-84.100000000000	-4204217.0000000
-84.000000000000	-4220781.5000000
-83.900000000000	-4237193.0000000
-83.800000000000	-4253521.5000000
-83.700000000000	-4269767.5000000
-83.600000000000	-4285929.5000000
-83.500000000000	-4302008.0000000
-83.400000000000	-4318003.5000000
-83.300000000000	-4333915.5000000
-83.200000000000	-4349745.5000000
-83.100000000000	-4365491.5000000
